id,question,label,subtopic,language,source,group_id,review_status
prob_0075,"Two fair six-sided dice are rolled. What is the probability that the two numbers shown differ by exactly 2?",PROBABILITY,events,en,synthetic,pev_dice_difference_two_01,pending
prob_0076,"Three fair six-sided dice are rolled. What is the probability that all three show different numbers?",PROBABILITY,events,en,synthetic,pev_three_dice_distinct_01,pending
prob_0077,"P(rain on Saturday) = 0.4, P(rain on Sunday) = 0.5, and P(rain on both) = 0.2. Find P(rain on at least one day) and P(rain on exactly one day).",PROBABILITY,events,en,synthetic,pev_weekend_rain_01,pending
prob_0078,"In a class, 35% of the students play soccer, 25% play basketball, and 10% play both. What is the probability that a randomly chosen student plays neither sport?",PROBABILITY,events,en,synthetic,pev_sports_neither_01,pending
prob_0079,"A point is chosen uniformly at random in a disk of radius 1. What is the probability that it is closer to the center than to the boundary?",PROBABILITY,events,en,synthetic,pev_closer_to_center_01,pending
prob_0080,"Show that P(A Δ B) = P(A) + P(B) - 2P(A ∩ B) for any events A and B, where A Δ B is the event that exactly one of A and B occurs.",PROBABILITY,events,en,synthetic,pev_symmetric_difference_01,pending
prob_0081,"An experiment has sample space {a, b, c, d}, with P({a}) = 0.1, P({b}) = 0.2, and P({c}) = 0.3. Find P({d}) and P({a, c, d}).",PROBABILITY,events,en,synthetic,pev_finite_space_missing_probability_01,pending
prob_0082,"Two cards are drawn at random, without replacement, from five cards numbered 1 through 5. What is the probability that the sum of the numbers on the two cards is even?",PROBABILITY,events,en,synthetic,pev_two_cards_even_sum_01,pending
prob_0083,"A fair coin is tossed repeatedly, with independent tosses, until the first head appears. What is the probability that this takes at most 3 tosses?",PROBABILITY,events,en,synthetic,pev_first_head_at_most_three_01,pending
prob_0084,"Let A_1, A_2, A_3, ... be events with P(A_n) = 2^(-n) for each n. What is the largest possible value of P(A_1 ∪ A_2 ∪ A_3 ∪ ...)?",PROBABILITY,events,en,synthetic,pev_countable_union_bound_sum_01,pending
prob_0085,"Engines A and B fail with probabilities 0.05 and 0.08, and both fail with probability 0.004. The plane can fly if at least one engine works. Find P(plane can fly).",PROBABILITY,events,en,synthetic,pev_two_engines_dependent_01,pending
prob_0086,"If P(A ∩ B) = 0.12 and P(B) = 0.4, what is P(A | B)?",PROBABILITY,conditional_probability,en,synthetic,pcp_definition_numbers_01,pending
prob_0087,"Two fair dice are rolled. Given that the sum of the two dice is 9, what is the probability that at least one of the dice shows a 6?",PROBABILITY,conditional_probability,en,synthetic,pcp_sum_nine_at_least_one_six_01,pending
prob_0088,"Two items are drawn without replacement from 8 good and 2 defective items. Given that the second item is defective, what is the probability that the first is defective?",PROBABILITY,conditional_probability,en,synthetic,pcp_second_defective_first_01,pending
prob_0089,"A fair coin is tossed four times. Given that at least two heads appear, what is the probability that exactly three heads appear?",PROBABILITY,conditional_probability,en,synthetic,pcp_at_least_two_heads_exactly_three_01,pending
prob_0090,"A fair coin is tossed three times. Given that the first toss is a head, what is the probability that exactly two heads occur in total?",PROBABILITY,conditional_probability,en,synthetic,pcp_coin_first_head_total_01,pending
prob_0091,"Suppose P(A) = 0.5, P(B | A) = 0.4, and P(B | A^c) = 0.2. Find P(B).",PROBABILITY,conditional_probability,en,synthetic,pcp_total_probability_simple_01,pending
prob_0092,"Three machines produce 45%, 35%, and 20% of a factory's output, with defect rates 4%, 2%, and 1%. Find P(a randomly chosen item is defective).",PROBABILITY,conditional_probability,en,synthetic,pcp_total_probability_machines_01,pending
prob_0093,"30% of days are rainy. P(bus late | rain) = 0.4 and P(bus late | no rain) = 0.1. Find P(bus late).",PROBABILITY,conditional_probability,en,synthetic,pcp_bus_late_weather_01,pending
prob_0094,"Prove that P(A | B) + P(A^c | B) = 1 whenever P(B) > 0.",PROBABILITY,conditional_probability,en,synthetic,pcp_complement_rule_proof_01,pending
prob_0095,"Prove the multiplication rule P(A ∩ B ∩ C) = P(A) P(B | A) P(C | A ∩ B), assuming P(A ∩ B) > 0.",PROBABILITY,conditional_probability,en,synthetic,pcp_chain_rule_proof_01,pending
prob_0096,"Three cards are dealt from a standard 52-card deck without replacement. What is the probability that all three are spades?",PROBABILITY,conditional_probability,en,synthetic,pcp_three_spades_01,pending
prob_0097,"An urn contains 4 white balls and 6 black balls. Two balls are drawn one after the other without replacement. What is the probability that the second ball drawn is white?",PROBABILITY,conditional_probability,en,synthetic,pcp_second_draw_marginal_01,pending
prob_0098,"Suppose P(A) = 0.6, P(B) = 0.5, and P(A ∪ B) = 0.8. Find P(A | B) and P(B | A).",PROBABILITY,conditional_probability,en,synthetic,pcp_from_union_01,pending
prob_0099,"A fair die is rolled and you are told that the result is not a 6. What is the probability that the result is a 5?",PROBABILITY,conditional_probability,en,synthetic,pcp_die_not_six_01,pending
prob_0100,"A student answering a true-or-false question knows the answer with probability 0.6 and otherwise guesses at random. What is the probability that the student answers correctly?",PROBABILITY,conditional_probability,en,synthetic,pcp_know_or_guess_01,pending
prob_0101,"Two cards are dealt from a standard deck. What is the probability that both are kings, given that at least one of them is a king?",PROBABILITY,conditional_probability,en,synthetic,pcp_at_least_one_king_01,pending
prob_0102,"A fair die is rolled twice. Given that the first roll is larger than the second, what is the probability that the first roll is a 4?",PROBABILITY,conditional_probability,en,synthetic,pcp_first_larger_than_second_01,pending
prob_0103,"A number is chosen uniformly at random from {1, 2, ..., 20}. Given that the number is even, what is the probability that it is divisible by 3?",PROBABILITY,conditional_probability,en,synthetic,pcp_even_divisible_by_three_01,pending
prob_0104,"Let X be the number shown by a fair six-sided die. Compute P(X = 6 | X ≥ 4).",PROBABILITY,conditional_probability,en,synthetic,pcp_die_at_least_four_01,pending
prob_0105,"P(pass exam 1) = 0.8, P(pass exam 2 | passed 1) = 0.7, and P(pass exam 2 | failed 1) = 0.4. Find P(pass at least one exam).",PROBABILITY,conditional_probability,en,synthetic,pcp_two_exams_at_least_one_01,pending
prob_0106,"Two players, A and B, take turns rolling a fair die, with A rolling first, and the first player to roll a 6 wins. What is the probability that A wins?",PROBABILITY,conditional_probability,en,synthetic,pcp_alternating_first_six_01,pending
prob_0107,"A drawer has 3 black and 5 white socks, and two are drawn without replacement. Given that they match, find P(both are black).",PROBABILITY,conditional_probability,en,synthetic,pcp_matching_socks_01,pending
prob_0108,"Give an example of two events A and B with P(A | B) > P(A), and explain what this says about the relationship between A and B.",PROBABILITY,conditional_probability,en,synthetic,pcp_positive_association_example_01,pending
prob_0109,"A jar contains 5 fair coins and 1 two-headed coin. A coin is chosen at random and tossed once. What is the probability that it lands heads?",PROBABILITY,conditional_probability,en,synthetic,pcp_two_headed_coin_heads_01,pending
prob_0110,"Prove that if P(A) > 0 and P(B) > 0, then P(A | B) = P(A) if and only if P(B | A) = P(B).",PROBABILITY,conditional_probability,en,synthetic,pcp_symmetry_of_independence_proof_01,pending
prob_0111,"A number N is chosen uniformly at random from {1, 2, 3, 4, 5, 6}, and then a fair coin is tossed N times, independently. What is the probability that no heads appear?",PROBABILITY,conditional_probability,en,synthetic,pcp_random_number_of_tosses_01,pending
prob_0112,"A committee of 2 people is chosen at random from 4 men and 3 women. What is the probability that both members are women, given that at least one member is a woman?",PROBABILITY,conditional_probability,en,synthetic,pcp_committee_at_least_one_woman_01,pending
prob_0113,"Events A and B are independent with P(A) = 0.4 and P(B) = 0.5. Find P(A ∪ B) and P(A ∩ B^c).",PROBABILITY,independence,en,synthetic,pin_two_event_numbers_01,pending
prob_0114,"Events A, B, and C are mutually independent with P(A) = 0.5, P(B) = 0.6, and P(C) = 0.2. What is the probability that exactly one of them occurs?",PROBABILITY,independence,en,synthetic,pin_exactly_one_of_three_01,pending
prob_0115,"Show that if P(A) = 0 or P(A) = 1, then A is independent of every event B.",PROBABILITY,independence,en,synthetic,pin_trivial_events_independent_01,pending
prob_0116,"Toss a fair coin twice. A: first toss is heads. B: second toss is heads. C: the two tosses agree. Are A, B, C pairwise independent? Mutually independent?",PROBABILITY,independence,en,synthetic,pin_pairwise_not_mutual_01,pending
prob_0117,"Events A and B are independent, with P(A ∩ B) = 0.12 and P(A ∩ B^c) = 0.28. Find P(A) and P(B).",PROBABILITY,independence,en,synthetic,pin_recover_marginals_01,pending
prob_0118,"Four independent security checks each detect a forged ticket with probability 0.7. What is the probability that at least two of the checks detect a given forged ticket?",PROBABILITY,independence,en,synthetic,pin_four_checks_at_least_two_01,pending
prob_0119,"Each launch succeeds independently with probability 0.9. Find the smallest n such that P(at least one success in n launches) ≥ 0.999.",PROBABILITY,independence,en,synthetic,pin_launches_needed_01,pending
prob_0120,"Two people try to solve a problem independently. The first solves it with probability 1/3 and the second with probability 1/4. What is the probability that the problem gets solved?",PROBABILITY,independence,en,synthetic,pin_two_solvers_01,pending
prob_0121,"A fair die is rolled twice. Let A be the event that the first roll is even and B the event that the sum of the two rolls is at least 10. Are A and B independent?",PROBABILITY,independence,en,synthetic,pin_dice_even_sum_at_least_ten_01,pending
prob_0122,"Component 1 is in series with the parallel pair {2, 3}, and the components work independently with probabilities 0.9, 0.8, 0.7. Find P(the circuit works).",PROBABILITY,independence,en,synthetic,pin_series_parallel_circuit_01,pending
prob_0123,"Show that an event A is independent of itself if and only if P(A) is 0 or 1.",PROBABILITY,independence,en,synthetic,pin_self_independent_01,pending
prob_0124,"If A and B are independent and B and C are independent, must A and C be independent? Prove it or give a counterexample.",PROBABILITY,independence,en,synthetic,pin_transitivity_counterexample_01,pending
prob_0125,"A fair die is rolled four times, independently. What is the probability that at least one six appears?",PROBABILITY,independence,en,synthetic,pin_four_rolls_at_least_one_six_01,pending
prob_0126,"A coin lands heads with probability 1/3 on each toss, independently. What is the probability that the first head occurs on an odd-numbered toss?",PROBABILITY,independence,en,synthetic,pin_first_head_odd_toss_01,pending
prob_0127,"Each of 3 servers is up independently with probability 0.9. Find P(at least 2 servers are up).",PROBABILITY,independence,en,synthetic,pin_service_two_of_three_01,pending
prob_0128,"Events A and B are independent, with P(A ∩ B^c) = 0.3 and P(A^c ∩ B) = 0.2. Find all possible pairs (P(A), P(B)).",PROBABILITY,independence,en,synthetic,pin_recover_from_exclusive_parts_01,pending
prob_0129,"Three independent fair bits are generated. A: the first bit is 1. B: the number of 1s is odd. Are A and B independent?",PROBABILITY,independence,en,synthetic,pin_bit_string_parity_01,pending
prob_0130,"A basketball player makes each free throw independently with probability p. What is the probability that she makes exactly 2 of her next 3 free throws?",PROBABILITY,independence,en,synthetic,pin_two_of_three_symbolic_01,pending
prob_0131,"Prove that if A and B are independent, then P(A ∪ B) = 1 - P(A^c) P(B^c).",PROBABILITY,independence,en,synthetic,pin_union_formula_proof_01,pending
prob_0132,"Prove that if A, B, and C are mutually independent, then A ∩ B is independent of C.",PROBABILITY,independence,en,synthetic,pin_intersection_independent_of_third_01,pending
prob_0133,"Independent sensors detect an intruder with probabilities 0.9 and 0.8, and the alarm sounds if at least one detects. Given the alarm, find P(both detected).",PROBABILITY,independence,en,synthetic,pin_sensors_alarm_both_01,pending
prob_0134,"A fair die is rolled repeatedly, with independent rolls. What is the probability that a 1 appears before the first 6?",PROBABILITY,independence,en,synthetic,pin_one_before_six_01,pending
prob_0135,"A coin with probability p of heads is tossed n times, independently. Find the probability that the number of heads is even.",PROBABILITY,independence,en,synthetic,pin_even_number_of_heads_01,pending
prob_0136,"A fair coin is tossed repeatedly and independently. What is the probability that the pattern HH appears before the pattern TH?",PROBABILITY,independence,en,synthetic,pin_pattern_hh_before_th_01,pending
prob_0137,"Suppose P(A) = 0.3, P(B | A) = 0.8, and P(B | A^c) = 0.1. Find P(A | B).",PROBABILITY,bayes_theorem,en,synthetic,pby_basic_symbolic_01,pending
